f,x,y,z
681.00,0.0002,0.0000,-0.0000
682.00,0.0002,0.0000,0.0001
683.00,0.0006,0.0000,0.0002
684.00,0.0014,-0.0000,0.0007
685.00,0.0032,0.0000,0.0014
686.00,0.0010,-0.0000,0.0004
687.00,0.0004,-0.0000,0.0001
688.00,0.0003,-0.0000,0.0001
689.00,0.0003,0.0001,0.0000
690.00,0.0002,-0.0000,0.0001
691.00,0.0000,-0.0000,-0.0000
692.00,-0.0000,0.0001,0.0000
693.00,0.0001,0.0001,0.0001
694.00,0.0001,0.0000,0.0001
695.00,0.0000,-0.0000,0.0000
696.00,0.0000,0.0001,-0.0001
697.00,0.0001,-0.0000,-0.0000
698.00,0.0000,-0.0000,-0.0000
699.00,-0.0001,0.0000,0.0001
700.00,0.0001,-0.0000,0.0002
701.00,0.0001,-0.0000,0.0001
702.00,0.0000,0.0001,0.0002
703.00,0.0001,-0.0000,-0.0000
704.00,0.0001,-0.0000,0.0000
705.00,0.0001,-0.0001,0.0000
706.00,-0.0001,0.0001,0.0001
707.00,0.0000,-0.0001,0.0002
708.00,-0.0000,-0.0000,0.0000
709.00,-0.0001,0.0000,0.0001
710.00,-0.0000,-0.0000,0.0000
711.00,0.0000,-0.0000,0.0000
712.00,0.0001,0.0001,0.0003
713.00,0.0001,0.0003,0.0009
714.00,-0.0000,0.0003,0.0008
715.00,-0.0000,0.0000,0.0002
716.00,-0.0001,0.0002,0.0002
717.00,0.0000,0.0000,0.0001
718.00,0.0000,0.0000,0.0001
719.00,0.0000,-0.0000,0.0001
